Please enter the topology filename with extension: topology3.txt
--------------------------------------------------------
This is the initial topology of the network:
--------------------------------------------------------
Router 0:

5,630,6
6,240,6
7,443,6
8,399,2
9,279,6
10,386,2
11,728,6
12,697,6
13,1018,6
15,585,2
16,263,6
17,508,2
18,1276,6
19,490,6
20,582,6
21,798,2
22,342,2
23,518,2
24,747,2
25,1188,2
26,327,6
27,610,2
28,775,6
29,624,6

Router 15:

0,1160,22
1,741,4
2,512,22
3,723,21
4,694,4
5,1004,16
6,614,23
7,411,23
8,186,23
9,607,23
10,287,22
11,334,23
12,1006,4
13,1346,23
14,585,22
16,591,23
17,295,23
18,1604,16
19,818,23
20,910,16
21,347,23
22,243,23
23,67,23
24,296,23
25,1089,22
26,655,23
27,511,22
28,246,28
29,230,23

Router 16:

0,573,26
1,699,26
2,336,6
3,709,6
4,746,1
5,413,6
6,23,6
7,180,7
8,437,9
9,16,9
10,538,9
11,465,7
12,434,26
13,755,13
14,263,6
15,591,23
17,328,9
18,1013,19
19,227,19
20,319,26
21,804,23
22,494,9
23,524,7
24,667,7
25,1253,1
26,64,26
27,762,9
28,558,6
29,361,7

Router 17:

0,901,9
1,707,22
2,435,22
3,884,8
4,754,22
5,741,9
6,351,9
7,508,9
8,109,8
9,312,9
10,210,22
11,495,8
12,762,9
13,1083,9
14,508,8
15,295,8
16,328,9
18,1341,9
19,555,9
20,647,9
21,508,8
22,166,8
23,228,8
24,457,8
25,1012,22
26,392,9
27,434,22
28,541,8
29,391,8

Router 18:

0,1586,19
1,1067,4
2,1349,19
3,1722,19
4,1020,4
5,1426,19
6,1036,19
7,1193,19
8,1450,19
9,1029,19
10,1551,19
11,1478,19
12,1332,4
13,1768,19
14,1276,19
15,1604,19
16,1013,19
17,1341,19
19,786,19
20,1332,19
21,1817,19
22,1507,19
23,1537,19
24,1680,19
25,1621,4
26,1077,19
27,1775,19
28,1565,4
29,1374,19

Router 19:

0,800,16
1,926,16
2,563,16
3,936,16
4,973,16
5,640,16
6,250,16
7,407,16
8,664,9
9,243,16
10,765,9
11,692,16
12,661,16
13,982,16
